Year,m,d,Time,Time zone,Relative humidity (%),Snow depth (cm),Air temperature (degC),Wind direction (deg),Wind speed (m/s)
2017,8,4,16:00,UTC,76,-1,18.9,244,5.1
2017,8,4,17:00,UTC,80,-1,17.7,245,5.5
2017,8,4,18:00,UTC,85,-1,16.9,238,3.9
2017,8,4,19:00,UTC,89,-1,16.3,242,3
2017,8,4,20:00,UTC,91,-1,16.4,231,2
2017,8,4,21:00,UTC,92,-1,16.4,215,2.8
2017,8,4,22:00,UTC,88,-1,16,234,3.8
2017,8,4,23:00,UTC,88,-1,16.2,236,3.6
2017,8,5,00:00,UTC,95,-1,15.9,236,3.4
2017,8,5,01:00,UTC,96,-1,15.8,232,2.3
2017,8,5,02:00,UTC,95,-1,15.4,237,3.9
2017,8,5,03:00,UTC,94,-1,15.6,232,2.5
2017,8,5,04:00,UTC,94,-1,15.8,243,2
2017,8,5,05:00,UTC,86,-1,17,239,2.5
2017,8,5,06:00,UTC,81,-1,17.9,239,3.7
2017,8,5,07:00,UTC,78,-1,18.3,229,3.4
2017,8,5,08:00,UTC,79,-1,18.2,240,4.5
2017,8,5,09:00,UTC,87,-1,16.2,237,4.6
2017,8,5,10:00,UTC,77,-1,18.7,235,3.2
2017,8,5,11:00,UTC,74,-1,18.7,236,3.8
2017,8,5,12:00,UTC,76,-1,18.6,227,3.5
2017,8,5,13:00,UTC,79,-1,18.2,225,3.5
2017,8,5,14:00,UTC,80,-1,18.2,230,3.9
2017,8,5,15:00,UTC,77,-1,18.1,235,3.8
2017,8,5,16:00,UTC,78,-1,18.1,245,4
2017,8,5,17:00,UTC,80,-1,17.4,242,3.6
2017,8,5,18:00,UTC,85,-1,16.7,240,3.4
2017,8,5,19:00,UTC,87,-1,16.4,239,3.2
2017,8,5,20:00,UTC,85,-1,16.7,236,3.9
2017,8,5,21:00,UTC,87,-1,15.8,222,2
2017,8,5,22:00,UTC,88,-1,15.5,240,3.4
2017,8,5,23:00,UTC,91,-1,15.3,240,1.9
2017,8,6,00:00,UTC,91,-1,15.7,225,2.1
2017,8,6,01:00,UTC,83,-1,15.9,241,4.3
2017,8,6,02:00,UTC,84,-1,16,242,4.6
2017,8,6,03:00,UTC,84,-1,15.8,242,4.7
2017,8,6,04:00,UTC,87,-1,15.6,246,4.7
2017,8,6,05:00,UTC,85,-1,15.8,240,5
2017,8,6,06:00,UTC,84,-1,16.3,233,4
2017,8,6,07:00,UTC,82,-1,16.7,236,4.8
2017,8,6,08:00,UTC,81,-1,17.1,242,5.2
2017,8,6,09:00,UTC,87,-1,16.6,242,4.8
2017,8,6,10:00,UTC,74,-1,18.3,237,6.3
2017,8,6,11:00,UTC,68,-1,19.8,250,5.9
2017,8,6,12:00,UTC,70,-1,18.5,232,3.9
2017,8,6,13:00,UTC,75,-1,18.1,239,5.1
2017,8,6,14:00,UTC,92,-1,15.5,257,5.4
2017,8,6,15:00,UTC,92,-1,15.8,264,4.4
2017,8,6,16:00,UTC,91,-1,15.9,238,3.9
2017,8,6,17:00,UTC,91,-1,15.2,248,3.9
2017,8,6,18:00,UTC,94,-1,14.8,251,3.5
2017,8,6,19:00,UTC,94,-1,14.9,238,3
2017,8,6,20:00,UTC,94,-1,14.8,243,3.8
2017,8,6,21:00,UTC,93,-1,14.7,249,3.5
2017,8,6,22:00,UTC,91,-1,14.9,271,3.5
2017,8,6,23:00,UTC,90,-1,14.9,272,3
2017,8,7,00:00,UTC,91,-1,14.8,272,3.3
2017,8,7,01:00,UTC,92,-1,14.6,271,2.9
2017,8,7,02:00,UTC,92,-1,14.6,278,3.5
2017,8,7,03:00,UTC,91,-1,14.8,280,2.8
2017,8,7,04:00,UTC,91,-1,14.8,274,3.3
2017,8,7,05:00,UTC,89,-1,15.3,284,3.9
2017,8,7,06:00,UTC,91,-1,15.4,278,2.5
2017,8,7,07:00,UTC,88,-1,16.3,298,3.2
2017,8,7,08:00,UTC,87,-1,16.6,270,2.9
2017,8,7,09:00,UTC,93,-1,16.6,301,3.2
2017,8,7,10:00,UTC,83,-1,17.7,292,3.8
2017,8,7,11:00,UTC,87,-1,17,260,2.4
2017,8,7,12:00,UTC,94,-1,16.8,208,0.9
2017,8,7,13:00,UTC,94,-1,15,243,2.4
2017,8,7,14:00,UTC,92,-1,16.6,301,2.9
2017,8,7,15:00,UTC,80,-1,16.8,317,4.9
2017,8,7,16:00,UTC,70,-1,17,315,4.4
2017,8,7,17:00,UTC,69,-1,16.6,323,4
2017,8,7,18:00,UTC,77,-1,15.1,340,2.5
2017,8,7,19:00,UTC,89,-1,13.1,32,0.9
2017,8,7,20:00,UTC,90,-1,13.1,0,0
2017,8,7,21:00,UTC,92,-1,13,152,1.1
2017,8,7,22:00,UTC,92,-1,14,190,1.3
2017,8,7,23:00,UTC,94,-1,13.1,267,2.1
2017,8,8,00:00,UTC,96,-1,12.7,253,1.5
2017,8,8,01:00,UTC,97,-1,12.9,266,1.4
2017,8,8,02:00,UTC,97,-1,12.2,261,1.2
2017,8,8,03:00,UTC,98,-1,12.5,197,1.2
2017,8,8,04:00,UTC,98,-1,14.4,201,1.9
2017,8,8,05:00,UTC,91,-1,16,230,1.5
2017,8,8,06:00,UTC,84,-1,17.4,240,2.4
2017,8,8,07:00,UTC,81,-1,18,279,2.5
2017,8,8,08:00,UTC,77,-1,18.9,234,1.8
2017,8,8,09:00,UTC,58,-1,20.3,228,2.9
2017,8,8,10:00,UTC,57,-1,19.8,218,3.3
2017,8,8,11:00,UTC,56,-1,20.3,239,4.1
2017,8,8,12:00,UTC,53,-1,20.3,238,4.3
2017,8,8,13:00,UTC,52,-1,19.9,240,4.3
2017,8,8,14:00,UTC,55,-1,19.6,237,4.4
2017,8,8,15:00,UTC,55,-1,19.6,234,3.6
2017,8,8,16:00,UTC,56,-1,19.2,238,3
2017,8,8,17:00,UTC,59,-1,19.1,247,3.6
2017,8,8,18:00,UTC,65,-1,17.9,240,2
2017,8,8,19:00,UTC,73,-1,17.1,246,3.1
2017,8,8,20:00,UTC,82,-1,15.3,262,2.7
2017,8,8,21:00,UTC,82,-1,16.2,245,2.2
2017,8,8,22:00,UTC,92,-1,14,233,1.6
2017,8,8,23:00,UTC,95,-1,13.9,213,1.2
2017,8,9,00:00,UTC,96,-1,14.4,202,1.2
2017,8,9,01:00,UTC,97,-1,13.8,171,1.2
2017,8,9,02:00,UTC,97,-1,13.8,221,1
2017,8,9,03:00,UTC,97,-1,14.3,122,0.7
2017,8,9,04:00,UTC,98,-1,15.3,111,1.6
2017,8,9,05:00,UTC,89,-1,17,144,2
2017,8,9,06:00,UTC,85,-1,17.7,142,1.9
2017,8,9,07:00,UTC,71,-1,19.5,161,2.3
2017,8,9,08:00,UTC,73,-1,19,156,2.2
2017,8,9,09:00,UTC,71,-1,19.3,149,2.9
2017,8,9,10:00,UTC,70,-1,19.5,153,2.9
2017,8,9,11:00,UTC,64,-1,21.3,154,2.7
2017,8,9,12:00,UTC,58,-1,21.6,162,2.9
2017,8,9,13:00,UTC,56,-1,20.8,116,3.6
2017,8,9,14:00,UTC,61,-1,20.8,120,2.6
2017,8,9,15:00,UTC,68,-1,20.1,112,2.7
2017,8,9,16:00,UTC,66,-1,19.5,99,2.8
2017,8,9,17:00,UTC,71,-1,18.7,105,2.8
2017,8,9,18:00,UTC,79,-1,17.9,98,2.9
2017,8,9,19:00,UTC,84,-1,17.3,101,2.3
2017,8,9,20:00,UTC,80,-1,18.2,100,2.4
2017,8,9,21:00,UTC,77,-1,18.8,141,2.8
2017,8,9,22:00,UTC,74,-1,19.1,162,4.6
2017,8,9,23:00,UTC,76,-1,18.5,167,4.7
2017,8,10,00:00,UTC,79,-1,18.1,171,5.2
2017,8,10,01:00,UTC,82,-1,17.6,191,4
2017,8,10,02:00,UTC,83,-1,17.4,174,3.6
2017,8,10,03:00,UTC,82,-1,17.5,209,3.3
2017,8,10,04:00,UTC,82,-1,17.5,215,3.5
2017,8,10,05:00,UTC,83,-1,18.1,237,3.1
2017,8,10,06:00,UTC,87,-1,17.6,237,3.3
2017,8,10,07:00,UTC,88,-1,17.6,228,2.8
2017,8,10,08:00,UTC,87,-1,17.6,237,2.7
2017,8,10,09:00,UTC,84,-1,18.5,236,2.2
2017,8,10,10:00,UTC,82,-1,19,235,5.5
2017,8,10,11:00,UTC,73,-1,20,237,5
2017,8,10,12:00,UTC,71,-1,20.3,233,4.5
2017,8,10,13:00,UTC,65,-1,20.4,231,4.8
2017,8,10,14:00,UTC,69,-1,20,238,4.7
2017,8,10,15:00,UTC,61,-1,20.2,244,5.7
2017,8,10,16:00,UTC,68,-1,19.6,247,5.2
2017,8,10,17:00,UTC,75,-1,18.7,249,4.7
2017,8,10,18:00,UTC,81,-1,17.7,247,3.9
2017,8,10,19:00,UTC,84,-1,17.2,257,2.9
2017,8,10,20:00,UTC,88,-1,16.7,281,3.3
2017,8,10,21:00,UTC,90,-1,16.4,284,4.2
2017,8,10,22:00,UTC,91,-1,16.4,281,3.9
2017,8,10,23:00,UTC,92,-1,16,287,3.4
2017,8,11,00:00,UTC,92,-1,15.9,295,3.2
2017,8,11,01:00,UTC,94,-1,15.5,288,3.2
2017,8,11,02:00,UTC,95,-1,14.9,291,2.7
2017,8,11,03:00,UTC,96,-1,14.5,328,2.4
2017,8,11,04:00,UTC,95,-1,15,295,1.8
2017,8,11,05:00,UTC,86,-1,17.1,302,0.8
2017,8,11,06:00,UTC,88,-1,15.9,216,2.2
2017,8,11,07:00,UTC,86,-1,15.9,239,1.4
2017,8,11,08:00,UTC,77,-1,18,209,1.5
2017,8,11,09:00,UTC,76,-1,18.6,206,1.6
2017,8,11,10:00,UTC,77,-1,18.7,215,3.3
2017,8,11,11:00,UTC,81,-1,19.2,229,3.2
2017,8,11,12:00,UTC,75,-1,20.4,226,3.8
2017,8,11,13:00,UTC,74,-1,20.6,232,2.9
2017,8,11,14:00,UTC,76,-1,20,224,3.6
2017,8,11,15:00,UTC,66,-1,20.9,224,2.5
2017,8,11,16:00,UTC,68,-1,20.4,235,2.9
2017,8,11,17:00,UTC,68,-1,19.9,246,3.2
2017,8,11,18:00,UTC,76,-1,18.6,243,2.3
2017,8,11,19:00,UTC,80,-1,17.2,252,1.9
2017,8,11,20:00,UTC,88,-1,16.1,205,2.5
2017,8,11,21:00,UTC,92,-1,16.5,205,2.1
2017,8,11,22:00,UTC,90,-1,16.7,196,2.1
2017,8,11,23:00,UTC,92,-1,16.8,186,2.3
2017,8,12,00:00,UTC,91,-1,17,201,2.3
2017,8,12,01:00,UTC,89,-1,17.2,195,3.2
2017,8,12,02:00,UTC,90,-1,16.5,204,2.6
2017,8,12,03:00,UTC,90,-1,16.3,188,1.5
2017,8,12,04:00,UTC,91,-1,16.8,152,1.9
2017,8,12,05:00,UTC,83,-1,17.6,177,3.1
2017,8,12,06:00,UTC,78,-1,19.2,140,2.1
2017,8,12,07:00,UTC,75,-1,20.1,139,2.1
2017,8,12,08:00,UTC,77,-1,20.2,152,3.3
2017,8,12,09:00,UTC,69,-1,21.9,139,2.8
2017,8,12,10:00,UTC,75,-1,21.1,145,3.3
2017,8,12,11:00,UTC,72,-1,22.2,144,2.5
2017,8,12,12:00,UTC,75,-1,22.5,148,1.9
2017,8,12,13:00,UTC,76,-1,23,148,2
2017,8,12,14:00,UTC,77,-1,22.4,121,2.9
2017,8,12,15:00,UTC,75,-1,22.8,128,2.6
2017,8,12,16:00,UTC,78,-1,21.5,104,2.4
2017,8,12,17:00,UTC,96,-1,16.9,226,1.5
2017,8,12,18:00,UTC,95,-1,17.2,138,2.2
2017,8,12,19:00,UTC,96,-1,17.1,232,2.2
2017,8,12,20:00,UTC,96,-1,17.5,213,3.3
2017,8,12,21:00,UTC,95,-1,17.6,236,2.8
2017,8,12,22:00,UTC,91,-1,17.9,235,2.8
2017,8,12,23:00,UTC,93,-1,17.9,232,2.8
2017,8,13,00:00,UTC,95,-1,17.3,240,3.2
2017,8,13,01:00,UTC,89,-1,17.2,238,4.2
2017,8,13,02:00,UTC,88,-1,17.2,226,3.1
2017,8,13,03:00,UTC,91,-1,17,222,4.3
2017,8,13,04:00,UTC,91,-1,17,219,3.8
2017,8,13,05:00,UTC,87,-1,17.8,217,3.6
2017,8,13,06:00,UTC,88,-1,17.4,222,3.5
2017,8,13,07:00,UTC,88,-1,17.5,223,4
2017,8,13,08:00,UTC,84,-1,18,237,3.9
2017,8,13,09:00,UTC,73,-1,18.7,242,5.4
2017,8,13,10:00,UTC,69,-1,19.1,253,4.3
2017,8,13,11:00,UTC,71,-1,19.2,244,5.4
2017,8,13,12:00,UTC,72,-1,19.3,238,3.9
2017,8,13,13:00,UTC,76,-1,19.2,240,3.6
2017,8,13,14:00,UTC,77,-1,19.4,237,4.3
2017,8,13,15:00,UTC,74,-1,19,243,4.5
2017,8,13,16:00,UTC,83,-1,17.2,248,3.9
2017,8,13,17:00,UTC,87,-1,17.1,240,3.9
2017,8,13,18:00,UTC,82,-1,16.9,232,2.8
2017,8,13,19:00,UTC,86,-1,16.6,270,3.5
2017,8,13,20:00,UTC,86,-1,16.3,306,3.4
2017,8,13,21:00,UTC,84,-1,15.8,308,3.4
2017,8,13,22:00,UTC,84,-1,15,333,3.9
2017,8,13,23:00,UTC,79,-1,13.9,334,3.9
2017,8,14,00:00,UTC,80,-1,13.3,330,4.5
2017,8,14,01:00,UTC,84,-1,12.6,319,3
2017,8,14,02:00,UTC,87,-1,11.9,318,3.1
2017,8,14,03:00,UTC,87,-1,11.7,318,2.5
2017,8,14,04:00,UTC,85,-1,12.2,310,2.9
2017,8,14,05:00,UTC,77,-1,13.9,325,4
2017,8,14,06:00,UTC,70,-1,15.6,332,3.8
2017,8,14,07:00,UTC,64,-1,16.6,304,2.8
2017,8,14,08:00,UTC,49,-1,17.8,304,2.8
2017,8,14,09:00,UTC,55,-1,19.1,218,3.5
2017,8,14,10:00,UTC,59,-1,18.9,220,3.2
2017,8,14,11:00,UTC,52,-1,19.2,243,4.5
2017,8,14,12:00,UTC,57,-1,18.8,235,5.3
2017,8,14,13:00,UTC,59,-1,18.7,235,3.8
2017,8,14,14:00,UTC,61,-1,19.1,234,3.2
2017,8,14,15:00,UTC,59,-1,19.8,244,3.9
2017,8,14,16:00,UTC,61,-1,19.3,240,2.7
2017,8,14,17:00,UTC,61,-1,18.8,249,2
2017,8,14,18:00,UTC,54,-1,18.4,250,2.6
2017,8,14,19:00,UTC,61,-1,17.4,278,3.3
2017,8,14,20:00,UTC,69,-1,16.3,266,3.1
2017,8,14,21:00,UTC,74,-1,15.5,280,3
2017,8,14,22:00,UTC,78,-1,15.2,285,3.2
2017,8,14,23:00,UTC,81,-1,14.8,286,3.3
2017,8,15,00:00,UTC,84,-1,14.5,291,3
2017,8,15,01:00,UTC,87,-1,13.8,278,2.8
2017,8,15,02:00,UTC,95,-1,12.8,280,2.8
2017,8,15,03:00,UTC,95,-1,12.2,270,2.5
2017,8,15,04:00,UTC,96,-1,13.3,281,1.4
2017,8,15,05:00,UTC,82,-1,16.3,251,2.6
2017,8,15,06:00,UTC,78,-1,16.8,230,2.2
2017,8,15,07:00,UTC,72,-1,17.5,233,2
2017,8,15,08:00,UTC,77,-1,17.8,222,2.8
2017,8,15,09:00,UTC,67,-1,18.2,231,3.1
2017,8,15,10:00,UTC,66,-1,18.5,212,3.6
2017,8,15,11:00,UTC,65,-1,19,223,4.1
2017,8,15,12:00,UTC,62,-1,19.2,231,3.3
2017,8,15,13:00,UTC,45,-1,18.9,218,2.4
2017,8,15,14:00,UTC,55,-1,18.5,209,2.4
2017,8,15,15:00,UTC,56,-1,18.2,204,1.8
2017,8,15,16:00,UTC,71,-1,17,147,2.4
2017,8,15,17:00,UTC,73,-1,16.6,148,1.9
2017,8,15,18:00,UTC,78,-1,16.2,141,1.9
2017,8,15,19:00,UTC,79,-1,15.9,129,2.2
2017,8,15,20:00,UTC,86,-1,15.3,100,2
2017,8,15,21:00,UTC,90,-1,14.5,88,2
2017,8,15,22:00,UTC,93,-1,13.7,111,1
2017,8,15,23:00,UTC,95,-1,13.5,127,1.5
2017,8,16,00:00,UTC,97,-1,13.7,188,1.9
2017,8,16,01:00,UTC,89,-1,15.4,199,2.4
2017,8,16,02:00,UTC,85,-1,14.4,121,1.6
2017,8,16,03:00,UTC,91,-1,15.3,153,1.4
2017,8,16,04:00,UTC,89,-1,16,134,1.6
2017,8,16,05:00,UTC,87,-1,16.5,151,2.5
2017,8,16,06:00,UTC,81,-1,17.2,144,2
2017,8,16,07:00,UTC,81,-1,17.3,204,2.5
2017,8,16,08:00,UTC,81,-1,17.6,161,3.1
2017,8,16,09:00,UTC,77,-1,18.2,159,2.4
2017,8,16,10:00,UTC,79,-1,17.4,104,1.6
2017,8,16,11:00,UTC,78,-1,18,134,1.3
2017,8,16,12:00,UTC,75,-1,19,139,3
2017,8,16,13:00,UTC,72,-1,19.7,176,4.5
2017,8,16,14:00,UTC,69,-1,19.8,169,4.6
2017,8,16,15:00,UTC,69,-1,20,183,3.9
2017,8,16,16:00,UTC,69,-1,19.7,184,3.7
2017,8,16,17:00,UTC,70,-1,19.5,190,4
2017,8,16,18:00,UTC,69,-1,19.2,182,3.2
2017,8,16,19:00,UTC,75,-1,18.2,175,3.9
2017,8,16,20:00,UTC,72,-1,18.4,164,3.3
2017,8,16,21:00,UTC,78,-1,17.9,168,3
2017,8,16,22:00,UTC,80,-1,17.7,167,2.9
2017,8,16,23:00,UTC,87,-1,16.9,280,1.5
2017,8,17,00:00,UTC,87,-1,16.5,137,0.9
2017,8,17,01:00,UTC,86,-1,17,94,1.3
2017,8,17,02:00,UTC,84,-1,17.3,92,1.8
2017,8,17,03:00,UTC,82,-1,17.3,78,2
2017,8,17,04:00,UTC,82,-1,17.2,99,2.5
2017,8,17,05:00,UTC,85,-1,17.2,139,2.8
2017,8,17,06:00,UTC,87,-1,17.6,62,0.9
2017,8,17,07:00,UTC,88,-1,17.7,110,1.6
2017,8,17,08:00,UTC,88,-1,18.2,70,1.1
2017,8,17,09:00,UTC,84,-1,19.3,89,2
2017,8,17,10:00,UTC,71,-1,20.7,99,3.1
2017,8,17,11:00,UTC,72,-1,21.5,98,3.3
2017,8,17,12:00,UTC,74,-1,21.7,98,3.2
2017,8,17,13:00,UTC,71,-1,21.5,101,2.8
2017,8,17,14:00,UTC,75,-1,20.6,110,2.4
2017,8,17,15:00,UTC,76,-1,19.9,121,2.3
2017,8,17,16:00,UTC,79,-1,20,100,2.9
2017,8,17,17:00,UTC,81,-1,19.8,92,2.3
2017,8,17,18:00,UTC,84,-1,19.2,101,2.7
2017,8,17,19:00,UTC,86,-1,18.8,81,1.6
2017,8,17,20:00,UTC,87,-1,18.9,53,3.2
2017,8,17,21:00,UTC,90,-1,18,165,1.5
2017,8,17,22:00,UTC,90,-1,18,124,0.9
2017,8,17,23:00,UTC,91,-1,17.7,104,0.7
2017,8,18,00:00,UTC,93,-1,17.2,0,0
2017,8,18,01:00,UTC,94,-1,16.7,133,0.9
2017,8,18,02:00,UTC,94,-1,16.6,348,0.6
2017,8,18,03:00,UTC,96,-1,17.1,303,1.5
2017,8,18,04:00,UTC,94,-1,17.3,312,0.9
2017,8,18,05:00,UTC,92,-1,17.5,284,2
2017,8,18,06:00,UTC,92,-1,18.2,140,1.5
2017,8,18,07:00,UTC,92,-1,17.9,241,2.4
2017,8,18,08:00,UTC,92,-1,17.8,251,3.2
2017,8,18,09:00,UTC,80,-1,19.6,237,3.4
2017,8,18,10:00,UTC,75,-1,19.8,248,2.8
2017,8,18,11:00,UTC,76,-1,19.6,233,3
2017,8,18,12:00,UTC,80,-1,18.8,241,3.5
2017,8,18,13:00,UTC,66,-1,19.2,236,2.7
2017,8,18,14:00,UTC,60,-1,19.4,231,2.1
2017,8,18,15:00,UTC,68,-1,19.4,273,1.5
2017,8,18,16:00,UTC,78,-1,18.3,153,1.8
2017,8,18,17:00,UTC,79,-1,17.8,187,3.4
2017,8,18,18:00,UTC,84,-1,17.1,217,2.3
2017,8,18,19:00,UTC,90,-1,15.8,106,1.5
2017,8,18,20:00,UTC,91,-1,16,106,2.1
2017,8,18,21:00,UTC,90,-1,16.4,128,2.3
2017,8,18,22:00,UTC,91,-1,16.9,133,2.5
2017,8,18,23:00,UTC,89,-1,17.9,206,3
2017,8,19,00:00,UTC,90,-1,17.6,214,2.2
2017,8,19,01:00,UTC,92,-1,17.3,212,2.9
2017,8,19,02:00,UTC,92,-1,17.6,210,2.1
2017,8,19,03:00,UTC,92,-1,17.6,215,2.1
2017,8,19,04:00,UTC,93,-1,17.5,203,2
2017,8,19,05:00,UTC,93,-1,17.5,164,1.7
2017,8,19,06:00,UTC,93,-1,17.4,153,2.8
2017,8,19,07:00,UTC,92,-1,17.4,135,3.1
2017,8,19,08:00,UTC,95,-1,17.6,108,2.8
2017,8,19,09:00,UTC,90,-1,18.6,104,3.7
2017,8,19,10:00,UTC,93,-1,18.2,92,2.9
2017,8,19,11:00,UTC,92,-1,18.6,103,2.6
2017,8,19,12:00,UTC,93,-1,18.8,117,2.7
2017,8,19,13:00,UTC,91,-1,19.9,209,3.7
2017,8,19,14:00,UTC,83,-1,21.5,212,3.6
2017,8,19,15:00,UTC,77,-1,20.1,239,4.2
2017,8,19,16:00,UTC,83,-1,18.6,241,6.1
2017,8,19,17:00,UTC,85,-1,18,243,5.7
2017,8,19,18:00,UTC,83,-1,17.8,245,4
2017,8,19,19:00,UTC,87,-1,17.8,242,3.8
2017,8,19,20:00,UTC,87,-1,17.7,239,3.4
2017,8,19,21:00,UTC,86,-1,17.8,247,3.9
2017,8,19,22:00,UTC,90,-1,17.3,228,2.2
2017,8,19,23:00,UTC,91,-1,17.3,234,2.4
2017,8,20,00:00,UTC,92,-1,17.1,228,3
2017,8,20,01:00,UTC,91,-1,16.9,242,2.3
2017,8,20,02:00,UTC,91,-1,16.7,226,2.4
2017,8,20,03:00,UTC,91,-1,16.5,237,3.6
2017,8,20,04:00,UTC,82,-1,16.7,242,3.6
2017,8,20,05:00,UTC,76,-1,17.2,247,3.2
2017,8,20,06:00,UTC,71,-1,18.1,247,2.9
2017,8,20,07:00,UTC,79,-1,18.4,207,3.2
2017,8,20,08:00,UTC,85,-1,17.8,207,4.7
2017,8,20,09:00,UTC,83,-1,18.5,214,4.3
2017,8,20,10:00,UTC,76,-1,19,222,4.7
2017,8,20,11:00,UTC,69,-1,19.6,225,3.3
2017,8,20,12:00,UTC,73,-1,18.7,227,2.5
2017,8,20,13:00,UTC,81,-1,16.6,255,4.3
2017,8,20,14:00,UTC,78,-1,18,243,3
2017,8,20,15:00,UTC,73,-1,18.2,257,3.6
2017,8,20,16:00,UTC,75,-1,18,249,4
2017,8,20,17:00,UTC,76,-1,17.5,248,2.2
2017,8,20,18:00,UTC,84,-1,16.7,222,2.4
2017,8,20,19:00,UTC,88,-1,16.1,208,2.1
2017,8,20,20:00,UTC,88,-1,16.1,215,1.5
2017,8,20,21:00,UTC,87,-1,16.3,217,1.3
2017,8,20,22:00,UTC,89,-1,16.3,239,2
2017,8,20,23:00,UTC,89,-1,16.3,243,2.2
2017,8,21,00:00,UTC,93,-1,15.5,218,1.3
2017,8,21,01:00,UTC,93,-1,15.6,211,1.5
2017,8,21,02:00,UTC,93,-1,15.3,217,1.7
2017,8,21,03:00,UTC,94,-1,15.2,189,1.7
2017,8,21,04:00,UTC,94,-1,15.9,216,1.6
2017,8,21,05:00,UTC,92,-1,16.3,214,1.9
2017,8,21,06:00,UTC,87,-1,16.8,233,1.5
2017,8,21,07:00,UTC,87,-1,16.9,239,2.7
2017,8,21,08:00,UTC,84,-1,16.8,240,1.7
2017,8,21,09:00,UTC,83,-1,17.2,213,2.3
2017,8,21,10:00,UTC,85,-1,17.2,191,2.4
2017,8,21,11:00,UTC,83,-1,17.4,204,2.1
2017,8,21,12:00,UTC,82,-1,17.5,203,2.6
2017,8,21,13:00,UTC,79,-1,17.5,197,3.2
2017,8,21,14:00,UTC,76,-1,17.8,200,3.4
2017,8,21,15:00,UTC,76,-1,17.5,207,2.6
2017,8,21,16:00,UTC,77,-1,17.2,186,2
2017,8,21,17:00,UTC,83,-1,16.7,186,3.8
2017,8,21,18:00,UTC,87,-1,16.4,182,2.9
2017,8,21,19:00,UTC,86,-1,16,205,2.2
2017,8,21,20:00,UTC,90,-1,15,257,1.7
2017,8,21,21:00,UTC,94,-1,14.3,299,1.9
2017,8,21,22:00,UTC,95,-1,14.1,288,1.7
2017,8,21,23:00,UTC,96,-1,13.9,299,1.4
2017,8,22,00:00,UTC,97,-1,13.6,324,1
2017,8,22,01:00,UTC,97,-1,13.2,334,1.2
2017,8,22,02:00,UTC,97,-1,12.9,27,0.8
2017,8,22,03:00,UTC,97,-1,12.9,334,1.4
2017,8,22,04:00,UTC,98,-1,13.3,343,1.4
2017,8,22,05:00,UTC,98,-1,14,42,1.2
2017,8,22,06:00,UTC,96,-1,14.6,343,0.8
2017,8,22,07:00,UTC,92,-1,15.3,4,0.9
2017,8,22,08:00,UTC,89,-1,15.6,97,1.3
2017,8,22,09:00,UTC,86,-1,16.4,103,1.7
2017,8,22,10:00,UTC,83,-1,16.7,84,1.9
2017,8,22,11:00,UTC,79,-1,16.3,142,3.9
2017,8,22,12:00,UTC,73,-1,16.8,104,2.9
2017,8,22,13:00,UTC,73,-1,16.8,168,2.6
2017,8,22,14:00,UTC,74,-1,16.9,166,3.1
2017,8,22,15:00,UTC,68,-1,17,140,1.8
2017,8,22,16:00,UTC,68,-1,16.7,144,2
2017,8,22,17:00,UTC,78,-1,15.7,146,1.9
2017,8,22,18:00,UTC,82,-1,15.3,141,1.1
2017,8,22,19:00,UTC,87,-1,14.2,123,0.9
2017,8,22,20:00,UTC,93,-1,13.3,355,1.6
2017,8,22,21:00,UTC,92,-1,13.6,14,0.9
2017,8,22,22:00,UTC,93,-1,12.6,10,0.6
2017,8,22,23:00,UTC,96,-1,12.3,17,1.2
2017,8,23,00:00,UTC,96,-1,11.6,14,1.1
2017,8,23,01:00,UTC,97,-1,11.5,331,1.7
2017,8,23,02:00,UTC,96,-1,11.7,5,1.6
2017,8,23,03:00,UTC,96,-1,10.9,325,1.5
2017,8,23,04:00,UTC,95,-1,11,351,2.1
2017,8,23,05:00,UTC,91,-1,11.5,360,3
2017,8,23,06:00,UTC,90,-1,12.3,360,4.5
2017,8,23,07:00,UTC,88,-1,13.3,4,4.2
2017,8,23,08:00,UTC,87,-1,13.5,3,5.2
2017,8,23,09:00,UTC,82,-1,14.7,359,4.7
2017,8,23,10:00,UTC,75,-1,16.1,355,4.9
2017,8,23,11:00,UTC,69,-1,16.8,360,5.6
2017,8,23,12:00,UTC,69,-1,16.9,2,5.3
2017,8,23,13:00,UTC,67,-1,16.8,347,5.4
2017,8,23,14:00,UTC,64,-1,16.9,351,5.6
2017,8,23,15:00,UTC,64,-1,16.6,351,6.6
2017,8,23,16:00,UTC,67,-1,16.5,349,6.1
2017,8,23,17:00,UTC,71,-1,15.7,354,5.1
2017,8,23,18:00,UTC,76,-1,14.8,350,4.7
2017,8,23,19:00,UTC,79,-1,14.1,352,5.9
2017,8,23,20:00,UTC,81,-1,12.9,357,6.2
2017,8,23,21:00,UTC,83,-1,12.4,354,5.7
2017,8,23,22:00,UTC,82,-1,12.2,345,5.6
2017,8,23,23:00,UTC,84,-1,11.6,350,5.9
2017,8,24,00:00,UTC,84,-1,11.2,351,5.4
2017,8,24,01:00,UTC,85,-1,10.8,355,5.2
2017,8,24,02:00,UTC,85,-1,10.6,346,5.7
2017,8,24,03:00,UTC,85,-1,10.9,352,5
2017,8,24,04:00,UTC,86,-1,11.1,3,6.3
2017,8,24,05:00,UTC,85,-1,11.5,360,6.3
2017,8,24,06:00,UTC,82,-1,12.2,351,5.7
